gene,0,12,24,48,72,Cluster
A17C_Medtr3g078410_rep3,1.65,0.25,2.29,2.32,1.69,Mtr-Shoot-DTW003-DPGP001
A17C_Medtr1g071720_rep3,0.29,2.03,2.93,2.46,3.75,Mtr-Shoot-DTW036-DPGP001
A17C_Medtr5g012490_rep3,29.64,13.3,44.22,51.18,63.21,Mtr-Shoot-DTW039-DPGP001
A17C_Medtr2g012630_rep3,17.83,8.85,20.96,20.79,18.79,Mtr-Shoot-DTW003-DPGP001
A17C_Medtr4g078760_rep3,26.06,24.87,26.88,20.38,19.64,Mtr-Shoot-DTW044-DPGP002
A17C_Medtr4g026200_rep3,6.99,5.14,5.27,6.49,4.28,Mtr-Shoot-DTW031-DPGP002
A17C_Medtr7g073700_rep3,5.28,7.05,5.45,6.12,5.62,Mtr-Shoot-DTW041-DPGP001
A17C_Medtr1g041320_rep3,183.26,260.95,166.04,136.25,113.73,Mtr-Shoot-DTW006-DPGP001
A17C_Medtr8g010290_rep3,0,0.67,0,0,0,Mtr-Shoot-DTW012-DPGP001
A17C_Medtr6g012880_rep3,18.42,14.78,16.61,16.88,18.1,Mtr-Shoot-DTW011-DPGP001
A17C_Medtr1g021955_rep3,0.83,1.28,0.58,1.05,0.73,Mtr-Shoot-DTW001-DPGP001
A17C_Medtr7g096090_rep3,23.31,43.63,35.35,45.01,31.35,Mtr-Shoot-DTW013-DPGP003
A17C_Medtr7g075890_rep3,1.58,2.68,1.6,1.66,2.04,Mtr-Shoot-DTW041-DPGP001
A17C_Medtr5g077540_rep3,15.32,13.39,17.09,17.43,16.19,Mtr-Shoot-DTW026-DPGP001
A17C_Medtr8g015480_rep3,1.79,5.95,1.61,1.36,0.94,Mtr-Shoot-DTW042-DPGP001
A17C_Medtr6g034870_rep3,216.39,718.01,283.81,405.07,438.96,Mtr-Shoot-DTW041-DPGP001
A17C_Medtr5g013240_rep3,4.1,6.87,5.25,10.49,7.65,Mtr-Shoot-DTW022-DPGP001
A17C_Medtr4g098930_rep3,11.68,19.42,14.26,24.49,29.46,Mtr-Shoot-DTW036-DPGP001
A17C_Medtr8g037260_rep3,22.38,14.54,19.02,15.13,15.72,Mtr-Shoot-DTW031-DPGP001
A17C_Medtr8g083450_rep3,0.32,1.49,0.08,0.09,0.08,Mtr-Shoot-DTW042-DPGP001
A17C_Medtr8g007300_rep3,1.94,2.96,2.11,1.79,1.79,Mtr-Shoot-DTW008-DPGP001
A17C_Medtr8g070660_rep3,26.06,18.77,25.29,27.38,27.65,Mtr-Shoot-DTW017-DPGP001
A17C_Medtr7g108500_rep3,13.71,8.52,12.72,16.16,16.87,Mtr-Shoot-DTW037-DPGP001
A17C_Medtr7g108220_rep3,2.21,0.17,0.35,0.48,0.3,Mtr-Shoot-DTW019-DPGP001
A17C_Medtr2g437910_rep3,7.55,9.76,11.4,24.58,42.68,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr1g066800_rep3,69.57,33.35,66.13,62.61,58.24,Mtr-Shoot-DTW028-DPGP001
A17C_Medtr7g009320_rep3,20.91,18.54,20.04,18.29,22.34,Mtr-Shoot-DTW033-DPGP001
A17C_Medtr8g027965_rep3,1.02,0.41,1.12,1.52,1.81,Mtr-Shoot-DTW037-DPGP002
A17C_Medtr2g018980_rep3,1.38,1.72,0.97,2.91,3.11,Mtr-Shoot-DTW002-DPGP001
A17C_Medtr3g064460_rep3,2.97,7.19,5.1,9.88,19.33,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr4g011880_rep3,2.26,6.08,4.06,4.45,3.78,Mtr-Shoot-DTW005-DPGP001
A17C_Medtr8g075970_rep3,12.58,8.78,13.6,16.78,11.92,Mtr-Shoot-DTW040-DPGP001
A17C_Medtr5g005130_rep3,39.29,39.55,41.27,51.1,51.98,Mtr-Shoot-DTW002-DPGP001
A17C_Medtr6g029250_rep3,19.12,38.73,18.55,27.96,31.01,Mtr-Shoot-DTW021-DPGP001
A17C_Medtr1g044660_rep3,112.24,91.72,110.1,95.12,108.19,Mtr-Shoot-DTW035-DPGP001
A17C_Medtr5g080450_rep3,1517.57,688.57,1693.55,1753.9,1424.42,Mtr-Shoot-DTW003-DPGP001
A17C_Medtr8g083150_rep3,5.34,4.35,4.7,9.87,7.42,Mtr-Shoot-DTW022-DPGP001
A17C_Medtr4g127360_rep3,0.73,0.23,0.17,0.36,0.56,Mtr-Shoot-DTW011-DPGP001
A17C_Medtr6g471270_rep3,0.78,0.81,1.17,3.24,4.45,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr2g036080_rep3,0.56,1.21,0.91,0.88,0.66,Mtr-Shoot-DTW025-DPGP001
A17C_Medtr1g094115_rep3,25.7,44.44,27.98,23.2,24.49,Mtr-Shoot-DTW012-DPGP002
A17C_Medtr1g102980_rep3,18.68,8.51,20.68,16.69,9.2,Mtr-Shoot-DTW030-DPGP001
A17C_Medtr1g045410_rep3,34.13,25.49,34.13,31.47,31.64,Mtr-Shoot-DTW028-DPGP001
A17C_Medtr3g070380_rep3,4.41,14.05,3.61,9.09,10.94,Mtr-Shoot-DTW021-DPGP001
A17C_Medtr6g017150_rep3,0.47,0.29,1.05,1.47,0.98,Mtr-Shoot-DTW010-DPGP001
A17C_Medtr1g116170_rep3,35.86,45.6,34.43,28.05,29.55,Mtr-Shoot-DTW006-DPGP002
A17C_Medtr1g083720_rep3,18.83,19.88,17.59,20.04,23.84,Mtr-Shoot-DTW007-DPGP001
A17C_Medtr6g015410_rep3,2.31,3.52,2.44,2.18,2.27,Mtr-Shoot-DTW012-DPGP001
A17C_Medtr3g075390_rep3,37.58,17.27,24.03,48.29,41.02,Mtr-Shoot-DTW016-DPGP001
A17C_Medtr1g107235_rep3,21.28,15.73,22.34,26.06,28.81,Mtr-Shoot-DTW037-DPGP001
A17C_Medtr6g075180_rep3,0.6,1.74,0.85,0.95,0.94,Mtr-Shoot-DTW038-DPGP001
A17C_Medtr4g053785_rep3,6.62,14.19,10.95,7.17,5.39,Mtr-Shoot-DTW025-DPGP001
A17C_Medtr8g036220_rep3,2.93,5.19,4,3.96,3.52,Mtr-Shoot-DTW038-DPGP001
A17C_Medtr3g083690_rep3,13.26,19.76,11.88,13.55,14.52,Mtr-Shoot-DTW001-DPGP001
A17C_Medtr6g075870_rep3,30.28,60.83,25.94,39.35,29.02,Mtr-Shoot-DTW001-DPGP001
A17C_Medtr7g095220_rep3,10.07,6.87,11.6,15.08,17.32,Mtr-Shoot-DTW037-DPGP002
A17C_Medtr8g107000_rep3,20.97,14.24,20.3,18.95,17.47,Mtr-Shoot-DTW028-DPGP001
A17C_Medtr3g064210_rep3,0.85,3.2,1.24,1.48,2.13,Mtr-Shoot-DTW021-DPGP001
A17C_Medtr6g465690_rep3,0.47,12.94,0.81,1.33,2.28,Mtr-Shoot-DTW012-DPGP001
A17C_Medtr7g093790_rep3,9.61,7.8,11.63,15.46,26.78,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr3g091560_rep3,21.23,33.42,19.61,11.9,9.4,Mtr-Shoot-DTW006-DPGP002
A17C_Medtr7g111960_rep3,1.05,1.26,1.98,2.41,3.46,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr6g093150_rep3,2.19,2.4,1.3,1.73,2.05,Mtr-Shoot-DTW011-DPGP002
A17C_Medtr3g109360_rep3,5.18,3.87,4.36,5.52,5.55,Mtr-Shoot-DTW016-DPGP001
A17C_Medtr5g080580_rep3,19.64,7,22.64,17.02,24.34,Mtr-Shoot-DTW035-DPGP001
A17C_Medtr1g076210_rep3,0.14,1.27,3.58,3.11,0.11,Mtr-Shoot-DTW027-DPGP002
A17C_Medtr4g095055_rep3,15.98,14.21,15.77,20.37,24.35,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr5g070040_rep3,3.59,1.14,4.05,3.21,3.48,Mtr-Shoot-DTW003-DPGP001
A17C_Medtr2g024300_rep3,1.98,118.44,2.66,2.94,2.05,Mtr-Shoot-DTW012-DPGP002
A17C_Medtr8g015510_rep3,4.67,20.91,4.58,7.83,8.26,Mtr-Shoot-DTW041-DPGP001
A17C_Medtr8g072680_rep3,9.13,8.37,9.32,10.76,12.91,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr3g462330_rep3,56.97,36.34,80.41,41.93,34.08,Mtr-Shoot-DTW042-DPGP002
A17C_Medtr2g083910_rep3,0.26,2.69,1.07,1.06,1.44,Mtr-Shoot-DTW005-DPGP001
A17C_Medtr4g066330_rep3,0.13,0.53,0.27,0,0.12,Mtr-Shoot-DTW008-DPGP001
A17C_Medtr8g012565_rep3,2950.75,478.41,3211.12,2453.87,2021.31,Mtr-Shoot-DTW028-DPGP001
A17C_Medtr8g078070_rep3,87.38,57.55,87.36,85.8,80.58,Mtr-Shoot-DTW028-DPGP001
A17C_Medtr6g015020_rep3,21.58,36.05,24.37,22.36,22.86,Mtr-Shoot-DTW012-DPGP001
A17C_Medtr3g090820_rep3,4.31,4.22,4.98,6.44,10,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr4g050860_rep3,6.08,6.62,4.02,3.76,2.69,Mtr-Shoot-DTW006-DPGP001
A17C_Medtr4g061200_rep3,2.2,6.87,2.84,2.82,4.42,Mtr-Shoot-DTW041-DPGP001
A17C_Medtr8g027605_rep3,7.7,15.86,9.19,9.42,7.5,Mtr-Shoot-DTW038-DPGP001
A17C_Medtr6g092700_rep3,25.44,42.04,26.31,24.08,19.7,Mtr-Shoot-DTW008-DPGP001
A17C_Medtr8g069760_rep3,11.99,78.84,12.24,15.72,15.16,Mtr-Shoot-DTW012-DPGP002
A17C_Medtr7g056450_rep3,0.46,2.58,0.8,3.98,5.66,Mtr-Shoot-DTW036-DPGP001
A17C_Medtr1g024840_rep3,165.28,85.63,174.16,108.43,102.74,Mtr-Shoot-DTW018-DPGP001
A17C_Medtr1g110120_rep3,1.78,0.73,2.13,5.37,8.11,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr3g115040_rep3,19.05,18.22,21.61,31.07,37.83,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr8g097280_rep3,7.84,11.8,5.71,4.48,3.82,Mtr-Shoot-DTW006-DPGP002
A17C_Medtr5g098785_rep3,3368.64,881.77,2862.85,2620.3,2297.14,Mtr-Shoot-DTW028-DPGP001
A17C_Medtr2g067510_rep3,1.63,0.7,0,1.57,1.16,Mtr-Shoot-DTW003-DPGP002
A17C_Medtr3g091840_rep3,4.76,12.63,4.37,5.46,6.26,Mtr-Shoot-DTW041-DPGP001
A17C_Medtr1g032190_rep3,15.53,32.45,13.93,17.51,8.53,Mtr-Shoot-DTW008-DPGP001
A17C_Medtr8g022810_rep3,2.16,1.54,3.78,17.51,28.97,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr8g039070_rep3,11.73,0.42,14.76,7.3,5.5,Mtr-Shoot-DTW023-DPGP001
A17C_Medtr7g096320_rep3,0.3,0.31,0.43,1.34,1.75,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr3g107630_rep3,1.55,4.12,1.47,1.86,1.44,Mtr-Shoot-DTW012-DPGP001
A17C_Medtr2g092930_rep3,19.68,13.54,29.31,26.59,33.93,Mtr-Shoot-DTW039-DPGP001
A17C_Medtr1g101000_rep3,11.26,10.61,12.86,15.26,16.59,Mtr-Shoot-DTW029-DPGP001
A17C_Medtr4g084250_rep3,63.68,31.13,99.84,91.85,83.75,Mtr-Shoot-DTW026-DPGP001
A17C_Medtr1g078090_rep3,1.06,2.32,1.09,2.16,2.67,Mtr-Shoot-DTW036-DPGP001
A17C_Medtr3g092435_rep3,0.55,0.24,0.52,1.5,2.94,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr4g099180_rep3,7.18,4.05,5.87,7.07,8.1,Mtr-Shoot-DTW033-DPGP001
A17C_Medtr8g014560_rep3,9.97,27.36,13.54,12.23,13.09,Mtr-Shoot-DTW038-DPGP001
A17C_Medtr5g064530_rep3,4.02,11.26,12.76,11.51,18.65,Mtr-Shoot-DTW036-DPGP001
A17C_Medtr1g112280_rep3,5.74,9.3,6.76,4.22,5.36,Mtr-Shoot-DTW008-DPGP001
A17C_Medtr3g013790_rep3,14.73,10.8,14.24,9.7,6.68,Mtr-Shoot-DTW032-DPGP001
A17C_Medtr8g101730_rep3,35.91,33.12,35.29,38.55,50.26,Mtr-Shoot-DTW014-DPGP001
A17C_Medtr3g043900_rep3,1.65,1.44,2.19,4.88,8.36,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr8g096110_rep3,23.85,54.48,23.45,21.13,17.76,Mtr-Shoot-DTW042-DPGP001
A17C_Medtr2g009600_rep3,22.49,17.73,21.88,28.43,23.53,Mtr-Shoot-DTW040-DPGP001
A17C_Medtr8g058597_rep3,1.42,3.24,83.95,2.15,19.52,Mtr-Shoot-DTW041-DPGP002
A17C_Medtr5g036580_rep3,118.64,195.62,127.76,136.54,130.57,Mtr-Shoot-DTW038-DPGP001
A17C_Medtr4g124070_rep3,7.76,19.14,14.45,14.95,19.7,Mtr-Shoot-DTW015-DPGP001
A17C_Medtr4g085810_rep3,2.43,10.5,2.7,2.5,2.33,Mtr-Shoot-DTW012-DPGP001
A17C_Medtr5g048570_rep3,3.06,2.54,1.57,0.96,1.23,Mtr-Shoot-DTW034-DPGP001
A17C_Medtr2g005610_rep3,35.63,38.36,37.06,39.02,44.32,Mtr-Shoot-DTW036-DPGP001
A17C_Medtr5g017550_rep3,16.08,24.08,13.26,21.99,15.35,Mtr-Shoot-DTW020-DPGP001
A17C_Medtr3g105010_rep3,2.37,4.12,0.97,1.21,1.17,Mtr-Shoot-DTW042-DPGP001
A17C_Medtr1g093210_rep3,2.48,1.41,1.7,1.85,2.41,Mtr-Shoot-DTW011-DPGP001
A17C_Medtr6g012380_rep3,51.64,13.16,51.14,53.82,117.41,Mtr-Shoot-DTW007-DPGP001
A17C_Medtr1g108390_rep3,1.35,3.34,1.5,0.94,1.71,Mtr-Shoot-DTW045-DPGP001
A17C_Medtr1g087750_rep3,8.26,9.18,9.74,9.27,11.12,Mtr-Shoot-DTW036-DPGP001
A17C_Medtr8g009510_rep3,11.45,12.1,12.48,21.55,31.34,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr6g080440_rep3,0.11,0.13,1.4,5.89,10.85,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr5g090680_rep3,0.56,1.46,0.57,0,0.32,Mtr-Shoot-DTW008-DPGP001
A17C_Medtr2g021320_rep3,8.78,5.87,10.66,9.36,14.93,Mtr-Shoot-DTW007-DPGP001
A17C_Medtr2g095430_rep3,0,5.98,0.26,0.46,0.33,Mtr-Shoot-DTW012-DPGP001
A17C_Medtr8g464870_rep3,2.22,4.09,2.64,1.97,1.52,Mtr-Shoot-DTW008-DPGP001
A17C_Medtr4g026180_rep3,5.87,4.05,3.61,4.23,3.39,Mtr-Shoot-DTW019-DPGP001
A17C_Medtr4g102120_rep3,20.76,18.14,20.56,24.06,31.66,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr3g088820_rep3,1.16,2.46,1.53,1.37,0.84,Mtr-Shoot-DTW008-DPGP001
A17C_Medtr4g016720_rep3,1.3,1.74,0.84,0.43,0.41,Mtr-Shoot-DTW006-DPGP001
A17C_Medtr4g076240_rep3,4.91,7.57,4.48,4.17,3.8,Mtr-Shoot-DTW042-DPGP001
A17C_Medtr7g117310_rep3,2.75,5.65,5.34,14.89,23.75,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr8g080840_rep3,3.1,5.33,2.54,3.6,2.18,Mtr-Shoot-DTW008-DPGP001
A17C_Medtr8g081040_rep3,136.14,127.38,75.42,79.18,36.12,Mtr-Shoot-DTW034-DPGP001
A17C_Medtr1g019940_rep3,5.15,11.9,11.94,32.54,44.21,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr4g103610_rep3,7.02,14.15,8.75,9.38,8.59,Mtr-Shoot-DTW038-DPGP001
A17C_Medtr7g011900_rep3,0.99,1.11,1.1,2.41,3.64,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr8g089700_rep3,0.68,1.2,0.8,0.28,0.57,Mtr-Shoot-DTW027-DPGP001
A17C_Medtr1g012610_rep3,11.81,11.66,12.3,10.88,9.23,Mtr-Shoot-DTW032-DPGP001
A17C_Medtr1g012690_rep3,0.14,0.28,0.09,0.11,0.78,Mtr-Shoot-DTW014-DPGP001
A17C_Medtr1g073700_rep3,9.41,19.47,13.05,8.19,8.85,Mtr-Shoot-DTW025-DPGP001
A17C_Medtr3g099720_rep3,0.12,2.24,0.44,0.13,0.29,Mtr-Shoot-DTW012-DPGP001
A17C_Medtr1g081800_rep3,16.99,15.07,20.62,17.87,13.64,Mtr-Shoot-DTW027-DPGP002
A17C_Medtr5g065130_rep3,0.08,0.02,0.04,0.3,0.92,Mtr-Shoot-DTW014-DPGP001
A17C_Medtr0002s0020_rep3,4.04,7.92,3.73,3.28,4.9,Mtr-Shoot-DTW041-DPGP001
A17C_Medtr8g012210_rep3,0.79,2.54,1.32,1.48,1.48,Mtr-Shoot-DTW005-DPGP001
A17C_Medtr6g053290_rep3,68.74,156.27,78.64,115.22,115.64,Mtr-Shoot-DTW020-DPGP001
A17C_Medtr2g073080_rep3,10.84,20.46,11.91,10.58,10.5,Mtr-Shoot-DTW012-DPGP001
A17C_Medtr7g007210_rep3,47.52,24.5,35.69,22.24,12.38,Mtr-Shoot-DTW031-DPGP002
A17C_Medtr5g005480_rep3,1.38,1.25,1.78,4.6,9.65,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr3g462950_rep3,41.93,138.03,46.54,41,49.06,Mtr-Shoot-DTW012-DPGP002
A17C_Medtr2g073050_rep3,1.1,0.45,1.83,12.74,12.87,Mtr-Shoot-DTW002-DPGP001
A17C_Medtr2g089000_rep3,22.25,32.74,24.46,37.15,48.97,Mtr-Shoot-DTW036-DPGP001
A17C_Medtr2g012990_rep3,25.11,35.3,25.65,26.66,19.23,Mtr-Shoot-DTW008-DPGP001
A17C_Medtr3g072920_rep3,4.87,10.7,3.61,4.13,3.86,Mtr-Shoot-DTW042-DPGP001
A17C_Medtr8g033290_rep3,0.29,0.64,0.75,3.15,9.01,Mtr-Shoot-DTW014-DPGP001
A17C_Medtr4g011930_rep3,26.34,25.72,25.84,28.8,29.2,Mtr-Shoot-DTW002-DPGP001
A17C_Medtr3g110202_rep3,28.28,50.3,31.91,31.96,32.69,Mtr-Shoot-DTW012-DPGP002
A17C_Medtr2g096030_rep3,1.02,0.66,1.26,6.44,6.37,Mtr-Shoot-DTW002-DPGP001
A17C_Medtr5g033080_rep3,29.55,24.26,29.22,21.27,29.56,Mtr-Shoot-DTW003-DPGP003
A17C_Medtr3g005720_rep3,6.57,29.86,8.64,5.51,5.39,Mtr-Shoot-DTW012-DPGP001
A17C_Medtr2g022900_rep3,6.02,29.33,7.55,17.3,19.91,Mtr-Shoot-DTW020-DPGP001
A17C_Medtr2g055470_rep3,228.32,198.58,235,178.16,144.78,Mtr-Shoot-DTW032-DPGP001
A17C_Medtr2g079110_rep3,43.72,40.78,39.93,42.22,56.96,Mtr-Shoot-DTW014-DPGP001
A17C_Medtr7g083060_rep3,3.55,10.85,6.62,8.89,7.2,Mtr-Shoot-DTW005-DPGP001
A17C_Medtr4g097350_rep3,7.41,6.24,6.53,20.26,20.59,Mtr-Shoot-DTW002-DPGP001
A17C_Medtr7g033650_rep3,1.48,4.37,1.86,1.76,1.57,Mtr-Shoot-DTW012-DPGP002
A17C_Medtr3g033110_rep3,2.07,4.73,3.05,3.36,3.32,Mtr-Shoot-DTW005-DPGP001
A17C_Medtr8g090265_rep3,11.15,19.45,14.62,9.55,8.87,Mtr-Shoot-DTW008-DPGP001
A17C_Medtr1g098650_rep3,2.84,9.06,3.31,3.63,3.72,Mtr-Shoot-DTW012-DPGP001
A17C_Medtr4g088420_rep3,24.34,10.87,7.14,11.68,19.98,Mtr-Shoot-DTW011-DPGP002
A17C_Medtr3g033000_rep3,7.77,5.1,7.22,6.53,11.82,Mtr-Shoot-DTW033-DPGP001
A17C_Medtr1g022350_rep3,2.4,10.3,3.2,8.15,10.38,Mtr-Shoot-DTW021-DPGP001
A17C_Medtr7g027020_rep3,20.59,36.57,14.11,16.29,12.47,Mtr-Shoot-DTW042-DPGP001
A17C_Medtr1g016360_rep3,22.41,40.13,21.49,16.29,19.23,Mtr-Shoot-DTW042-DPGP001
A17C_Medtr4g035180_rep3,1.13,2,2.83,7.61,9.69,Mtr-Shoot-DTW002-DPGP001
A17C_Medtr8g009110_rep3,13.69,21.36,15.1,22.62,35.67,Mtr-Shoot-DTW036-DPGP001
A17C_Medtr1g106860_rep3,19.55,16.91,15.59,9.96,10.84,Mtr-Shoot-DTW044-DPGP002
A17C_Medtr7g080230_rep3,3.58,3,4.59,7.92,10.83,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr8g019510_rep3,36.56,53.63,38.66,30.59,28.16,Mtr-Shoot-DTW008-DPGP001
A17C_Medtr3g466420_rep3,11.2,4.92,12.52,15.59,15.5,Mtr-Shoot-DTW039-DPGP001
A17C_Medtr4g100975_rep3,4.68,31.58,3.5,4.39,7.22,Mtr-Shoot-DTW012-DPGP001
A17C_Medtr2g084220_rep3,26.88,43.66,27.74,26.92,32.03,Mtr-Shoot-DTW041-DPGP001
A17C_Medtr3g094780_rep3,7.04,12.62,6.3,6.11,7.99,Mtr-Shoot-DTW001-DPGP001
A17C_Medtr7g108955_rep3,197.18,171.15,196.42,209.98,222.06,Mtr-Shoot-DTW037-DPGP002
A17C_Medtr3g106660_rep3,0.12,0.18,0.16,0,0.05,Mtr-Shoot-DTW027-DPGP001
A17C_Medtr8g076240_rep3,3.1,4.88,2.6,2.44,2.97,Mtr-Shoot-DTW001-DPGP001
A17C_Medtr6g016295_rep3,0.17,0.18,0.07,0.02,0.04,Mtr-Shoot-DTW043-DPGP001
A17C_Medtr8g088760_rep3,14.81,9.45,18.62,19.24,23.32,Mtr-Shoot-DTW039-DPGP001
A17C_Medtr7g005540_rep3,38.63,35.52,34.76,42.51,47.32,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr7g058970_rep3,2.76,9.75,3.97,4.7,4.62,Mtr-Shoot-DTW041-DPGP001
A17C_Medtr3g099040_rep3,13.18,14.99,10.09,10.12,5.44,Mtr-Shoot-DTW032-DPGP002
A17C_Medtr5g025860_rep3,0.04,0.21,0.17,0.33,0.21,Mtr-Shoot-DTW015-DPGP001
A17C_Medtr1g088640_rep3,24.56,12.77,23.66,37.86,73.46,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr1g024980_rep3,12.66,29.51,15.73,12.17,12.13,Mtr-Shoot-DTW012-DPGP002
A17C_Medtr4g057565_rep3,14.88,24.01,15.89,23.47,25.89,Mtr-Shoot-DTW036-DPGP001
A17C_Medtr4g113530_rep3,0.43,0.5,0.9,2.61,4.09,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr6g043790_rep3,0.05,0,0.05,0.19,0.43,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr4g014460_rep3,34.24,12.74,35.07,54.25,70.65,Mtr-Shoot-DTW037-DPGP002
A17C_Medtr4g055520_rep3,48.32,126.94,60.99,50.54,54.88,Mtr-Shoot-DTW012-DPGP001
A17C_Medtr3g467430_rep3,1.98,7.36,3.02,13.58,51.43,Mtr-Shoot-DTW014-DPGP001
A17C_Medtr7g116510_rep3,12.36,26.86,113.96,60.43,38.15,Mtr-Shoot-DTW025-DPGP002
A17C_Medtr7g017360_rep3,9.49,7.04,7.21,8.56,7.16,Mtr-Shoot-DTW031-DPGP001
A17C_Medtr0068s0080_rep3,0.04,0.24,0.14,0.12,0.07,Mtr-Shoot-DTW025-DPGP001
A17C_Medtr8g098615_rep3,8.34,13.97,6.57,6.98,8.48,Mtr-Shoot-DTW001-DPGP001
A17C_Medtr5g009920_rep3,9.46,3.21,8.56,8.3,10.69,Mtr-Shoot-DTW017-DPGP001
A17C_Medtr3g086910_rep3,3.31,12.71,5.14,10.18,25.75,Mtr-Shoot-DTW036-DPGP001
A17C_Medtr5g089280_rep3,16.75,35.57,15.6,16.96,17.95,Mtr-Shoot-DTW012-DPGP001
A17C_Medtr6g026850_rep3,0.16,0.61,0.7,0.35,0.55,Mtr-Shoot-DTW015-DPGP002
A17C_Medtr0110s0060_rep3,1.71,2.65,2.01,1.72,1.46,Mtr-Shoot-DTW008-DPGP001
A17C_Medtr7g027235_rep3,201.27,172.5,182.74,209.18,213.1,Mtr-Shoot-DTW016-DPGP001
A17C_Medtr4g109100_rep3,24.59,24.97,25.45,28.2,30.32,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr2g035050_rep3,4.93,2.77,3.34,1.5,1.26,Mtr-Shoot-DTW044-DPGP002
A17C_Medtr5g009020_rep3,4.7,4,2.13,3.78,3.37,Mtr-Shoot-DTW028-DPGP003
A17C_Medtr3g108808_rep3,28.36,22.01,30.69,27.66,35.33,Mtr-Shoot-DTW033-DPGP001
A17C_Medtr5g090010_rep3,42.04,42.89,46.07,55.29,67.12,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr4g127620_rep3,2.13,1.91,0.9,1.85,1.3,Mtr-Shoot-DTW030-DPGP002
A17C_Medtr4g057240_rep3,324.64,353.8,349.96,135.26,121.34,Mtr-Shoot-DTW044-DPGP002
A17C_Medtr7g032360_rep3,0.33,1.18,0.58,0.35,0.19,Mtr-Shoot-DTW008-DPGP001
A17C_Medtr3g058440_rep3,2.26,5.36,2.86,1.85,1.61,Mtr-Shoot-DTW008-DPGP001
A17C_Medtr7g051440_rep3,2.8,6.08,2.47,2.97,3,Mtr-Shoot-DTW001-DPGP001
A17C_Medtr2g041260_rep3,20.87,3.78,14.02,11.1,5.56,Mtr-Shoot-DTW031-DPGP002
A17C_Medtr2g007950_rep3,78,327.77,89.74,86.82,91.96,Mtr-Shoot-DTW012-DPGP002
A17C_Medtr5g015260_rep3,6.39,10,7.42,6.63,7.59,Mtr-Shoot-DTW045-DPGP001
A17C_Medtr7g013790_rep3,37.01,29.9,39.48,46.28,36.5,Mtr-Shoot-DTW040-DPGP001
A17C_Medtr8g038785_rep3,19.03,14.7,24.88,19.15,13.27,Mtr-Shoot-DTW027-DPGP002
A17C_Medtr4g079850_rep3,20.73,147.82,17.8,20.86,17.98,Mtr-Shoot-DTW012-DPGP001
A17C_Medtr1g050502_rep3,12.69,11.89,14.66,17.57,21.22,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr7g055900_rep3,5.08,6.58,5.37,3.78,2.82,Mtr-Shoot-DTW006-DPGP001
A17C_Medtr5g048070_rep3,14.14,6.13,16.16,19.26,19.13,Mtr-Shoot-DTW039-DPGP001
A17C_Medtr8g063930_rep3,0.58,1.11,0.86,2.18,2.55,Mtr-Shoot-DTW002-DPGP001
A17C_Medtr4g078850_rep3,42.05,12.44,63.85,49.08,33.88,Mtr-Shoot-DTW023-DPGP001
A17C_Medtr2g088470_rep3,17.97,14.89,17.77,17.8,18.94,Mtr-Shoot-DTW017-DPGP001
A17C_Medtr1g075720_rep3,82.81,74.07,81.65,86.66,86.06,Mtr-Shoot-DTW017-DPGP001
A17C_Medtr2g014960_rep3,0.91,2.22,1.73,5.18,11.28,Mtr-Shoot-DTW009-DPGP001
A17C_Medtr3g109380_rep3,0.56,1.86,0.9,0.58,0.73,Mtr-Shoot-DTW038-DPGP001
A17C_Medtr3g102470_rep3,36.49,71,40.11,34.83,38.58,Mtr-Shoot-DTW012-DPGP001
A17C_Medtr5g087560_rep3,31.69,30.76,33.26,36.85,37.71,Mtr-Shoot-DTW029-DPGP001
A17C_Medtr1g086670_rep3,3.55,1.93,3.84,6.56,5.63,Mtr-Shoot-DTW037-DPGP002
